sheet,row_number,requirement_title,requirement_description,office_code_string,anticipated_total_value,procurement_method,contract_type,procurement_instrument,contracting_office_uic,solicitation_fy,solicitation_quarter,award_fy,award_quarter,period_of_performance_months,follow_on_or_new,existing_contract_number,incumbent_contractor,place_of_performance,naics,psc,contracting_poc_name,contracting_poc_contact,secondary_poc_name,secondary_poc_contact,facility_clearance,personnel_clearance,palt_code,sub_palt_code,comments,pid,url
LRAE Annex 25,37,"LBUSP00026, Shore C2ISR Dept, New SAC TO, MBAS II PM/FM/BA","Contract: N6523622D8006
Task Order: New
Requirements: Shore C2ISR and Integration PM/FM & Business Analytical Support",LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,$7.5M - $50M,Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC","518210 - Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",R408 - Program Management/Support Services,"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0060,https://ams.navair.navy.mil/procurement/9833FB41-C7CF-462D-992B-D3815A66854B
LRAE Annex 25,38,PNBC Philadelphia LAMAS Alarm Integration,New ORDER SAC: PNBC Philadelphia LAMAS alarm integration under the ESSS Contract - N6523620D8001,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0042,https://ams.navair.navy.mil/procurement/6AF31569-5FD3-4180-9608-1784242198BD
LRAE Annex 25,39,Performance Based Logistics Support and Repair of Repairables Program support to NAVAIR PMA-290 and NAVSUP WSS-SeaPort (C),"Work under this order will consist of program management, logistics, technical troubleshooting and repair services for SPAWAR Performance Based Logistics-Organic (PBL-O) on Fleet Operational Cryptologic Systems fielded by NAVAIR throughout their life cycle. These systems include the EP-3E Spiral 1, Spiral 3,  and the Special Missions Aircraft (SMA) systems",LSUBP00023 - LSUBP00023 - SPEC RECON SURVEIL & EXPLOIT DIV HD - NIWCLANT,$7.5M - $50M,Small Business Set-Aside,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q3,,Follow-on,N0017814D7736,"GROVE RESOURCE SOLUTIONS, INC.","NORTH CHARLESTON, SC",541330 - Engineering Services,"DE01 - IT AND TELECOM - END USER SUPPORT SERVICES: CONFERENCING, AV, HELPDESK, DESKSIDE SUPPORT, WORKSPACE, PRINTERS, COLLABORATION AND PRODUCTIVITY TOOLS (LABOR)","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00023-0001,https://ams.navair.navy.mil/procurement/4B30FB11-B5C0-4FA5-9BE0-78DFB6EFEFCE
LRAE Annex 25,40,NGA CMS Lifecycle Optimization (C),Sustainment Services for the NGA Chem/Bio/Nuc/Radiological/Explosives detection system which protects 2.5 million sq ft of SCIF space at NGA HQ and other facilities.,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,"J063 - MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0012,https://ams.navair.navy.mil/procurement/E7C9BB26-21A0-4242-94BF-29875A6FAAC8
LRAE Annex 25,41,LIPTM00132_Naval & Joint Europe _MISCELLANEOUS MATERIAL FOR CONFERECNE ROOM_SEWP (C),"To provide miscellaneous equipment for United States European Command (USEUCOM), J2 Conference Rooms Audio Visual Upgrade.",LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,Small Business Set-Aside,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q3,,New,,,"NORTH CHARLESTON, SC",423690 - Other Electronic Parts and Equipment Merchant Wholesalers,5999 - MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0004,https://ams.navair.navy.mil/procurement/B92B7B54-A98D-4B6A-BDC0-0E1E583D8673
LRAE Annex 25,42,LIPTM00006_Naval Command and Operations Center_INSTALL MATERIAL_SEWP (C),Miscellaneous install material for a the NCTS NOC Watchfloor Install for sustainment of operations at the customer's site (Naples).,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q2,,New,,,"NORTH CHARLESTON, SC",541519 - Other Computer Related Services,5999 - MISCELLANEOUS ELECTRICAL AND ELECTRONIC COMPONENTS,"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0005,https://ams.navair.navy.mil/procurement/F0177981-ACBC-4C9B-A201-3EA1ADEA3B2D
LRAE Annex 25,43,CYP CCTV Lifecycle Support Maintenance - SeaPort (C),Provides CYP CCTV systems for USN and USAF with annual maintenance visits to provide ongoing systems health checks and ATO updates and a 24/7 help desk including onsite visits for emergency and corrective maintenance actions.,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY24,Q1,,Follow-on,N0017814D7748,"KBRWYLE TECHNOLOGY SOLUTIONS, LLC","Charleston, SC",541330 - Engineering Services,"J063 - MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0028,https://ams.navair.navy.mil/procurement/0003D236-BB67-4CA2-A56E-B54EDABF3A90
LRAE Annex 25,44,"LIPTM00008, Joint Command & Operations Center, AADS-PADS Procure/Install, CMS MAC (C)","Contract: N65236-18-D-3003-3007
Task Order: New
Alaska Air Defense Sector (AADS) & Pacific Air Defense Sector (PADS) Agile Operations Center: 60%, 90%, 100% C4I designs (AV, PI, IFS) Cyber support, adding AV to existing ATOs, Procurement and Installation of C4I designs.",LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,$7.5M - $50M,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0021,https://ams.navair.navy.mil/procurement/81BEAACE-AEE2-45FE-8B25-05B90F673782
LRAE Annex 25,45,LIPTM00132_Naval & Joint Europe _CISCO MATERIAL FOR CONFERENCE ROOM_DOD ESI CISCO SEWP CATALOG (C),"To provide Cisco equipment for United States European Command (USEUCOM), J2 Conference Rooms Audio Visual Upgrade.",LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,Small Business Set-Aside,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q3,,New,,,"NORTH CHARLESTON, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0023,https://ams.navair.navy.mil/procurement/3C664916-8A5A-430E-A9AF-42C5767A5A1A
LRAE Annex 25,46,NCR Expansion ESS Upgrade,New Order SAC to support NCR Expansion ESS Upgrade. Contract N65236-20-D-8001,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,$7.5M - $50M,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0043,https://ams.navair.navy.mil/procurement/2960EB67-5910-4A60-A41D-092B529C5844
LRAE Annex 25,47,NGA LMR Headend Refresh,New Order SAC to support NGA LMR Headend Refresh. Contract N65236-20-D-8001,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,$2M - $7.5M,TBD,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0044,https://ams.navair.navy.mil/procurement/AF84AD60-00D1-4B10-8B1A-1A39751CE7CB
LRAE Annex 25,48,NAVCONBRIG Miramar ESCS Technical Support Guard Duress,NAVCONBRIG Miramar ESCS Technical Support Guard Duress,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,< $2M,,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0009,https://ams.navair.navy.mil/procurement/850720F3-F760-4155-BA9E-6071CAED85FD
LRAE Annex 25,49,"LIPTM00006, Naval Command & Operations Centers, C5F Programming Support, SAC","Contract Number: N6523621D8009 / Task Order: NEW
Requirements Overview: This effort encompasses a software installation to support the Primeview Video Wall installation at C5F building 260.",LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,8(a) Sole Source,Cost-Reimbursement,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,R425 - SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0012,https://ams.navair.navy.mil/procurement/D2EE58CC-08DE-4CA1-90D6-CE3A673C9B6C
LRAE Annex 25,50,Emergent and Special Security Solutions (CIR 23-011) (C),"The Force Protection Solutions division requires a contract to provide security related engineering, technical, logistics, and other support services to develop and deliver solutions for Electronic Security System (ESS) and Emergency Management (EM) requirements.  This contract is intended to focus exclusively on ESS/EM requirements where timely responses are required to address evolving mission requirements and emerging threats.  The primary sponsors supported by this requirement includes:  CNIC HQ, CNIC Regions, CNIC N9, NAVFAC AT/FP, MCICOM, AFRICOM, EUCOM, USAFE, US Army, US Secret Service, DLA, and NGA.

This contract will be supplemented by a corresponding MAC contract for requirements that are not of an emergent and time sensitive nature.",LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,$50M - $100M,TBD,Cost-Reimbursement,Single-Award Indefinite-Delivery,N65236 - NIWCLANT,FY24,Q2,FY25,Q2,,Follow-on,N6523620D8001,"M. C. DEAN, INC.","Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-25-RFPREQ-LSUBP00010-0001,https://ams.navair.navy.mil/procurement/AB99BF47-1515-450D-AF2C-C5C8631C7993
LRAE Annex 25,51,ESS Global Security Solutions (CIR 23-012) (C),"The Force Protection Solutions (FPS) division requires a contract to provide security related engineering, technical, logistics, and other support services to develop, deliver, and sustain Electronic Security System (ESS) and Emergency Management (EM) solutions for its customers/sponsors.  The primary FPS customers/sponsors supported by this requirement includes:  CNIC HQ, CNIC Regions, CNIC N9, NAVFAC AT/FP, MCICOM, US Secret Service, and NGA.  The FPS division anticipates a major increase in demand for Navy shore ESS solutions as Navy Interim Guidance for the Life Cycle Management of Shore Electronic Security Systems was released by CNO last year naming NIWC Atlantic as the Technical Manager for Navy ESS.

This contract will be supplemented by a corresponding emergent requirements SAC contract.",LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,$250M - $1B,TBD,Cost-Reimbursement,Single-Award Indefinite-Delivery,N65236 - NIWCLANT,FY24,Q2,FY25,Q2,,New,,,"Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0002,https://ams.navair.navy.mil/procurement/385B9238-72D0-462A-A0BD-D9960E65EBBF
LRAE Annex 25,52,LIPTM00006_Naval Command and Operations Center_INSTALL CISCO MATERIAL_DOD ESI SEWP CATALOG (C),CISCO material for a the NCTS NOC Watchfloor Install for sustainment of operations at the customer's site (Naples).,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q2,,New,,,"NORTH CHARLESTON, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0026,https://ams.navair.navy.mil/procurement/6D55FC61-1F18-4E21-835B-708D2FC25AC1
LRAE Annex 25,53,LIPTM00395 - MULTI MEDIA  IPT - 23-021 COMNAV BEACH Material - SEWP (C),SEWP PROCURE AUDIO VISUAL Material - SEWP VTC INSTALL,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0030,https://ams.navair.navy.mil/procurement/00C702AF-3073-4E30-A7C5-7029E60C0ACF
LRAE Annex 25,54,LIPTM00395 - MULTI MEDIA  IPT - 23-016 MARINE CORPS SECURITY FORCES REGIMENT AUDIO VISUAL Material - SEWP (C),SEWP PROCURE MCSFR AUDIO VISUAL Material - SEWP VTC INSTALL,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0031,https://ams.navair.navy.mil/procurement/E88986DD-35C5-4D51-BF3A-9D65A01F9382
LRAE Annex 25,55,LIPTM00395 - MULTI MEDIA  IPT - 22-044 COMPACFLT AUDIO VISUAL Material - SEWP (C),SEWP PROCURE COMPACFLT AUDIO VISUAL Material - SEWP VTC INSTALL,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0032,https://ams.navair.navy.mil/procurement/F5F15F21-E6A7-4E6F-87B2-48460D77D3E1
LRAE Annex 25,56,Commander Navy Region Mid-Atlantic (CNRMA) Electronic Security Systems (ESS)Sustainment Support (C),5 Year New Order for ESS Support. OMN Funds and CPFF CLIN Structure.,LSUBP00010 - LSUBP00010 - FORCE PROTECTION SOLUTIONS DIV HEAD - NIWCLANT,< $2M,TBD,TBD,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q2,FY23,Q4,,New,,,"Charleston, SC",541330 - Engineering Services,"N063 - INSTALLATION OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS","Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00010-0039,https://ams.navair.navy.mil/procurement/8A5C9BB0-2C5D-415E-A720-B2A3E45430D0
LRAE Annex 25,57,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092A EVANS CUSTOM TABLE  - SEWP (C),SEWP PROCURE MATERIAL COMNAVSURFPAC - SEWP VTC INSTALL EVANS RACK,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,TBD,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0057,https://ams.navair.navy.mil/procurement/6E835CF4-5524-4A11-B60B-13C57658B7D1
LRAE Annex 25,58,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-091 CISCO-ESI (C),CISCO PROCURE MATERIAL COMNAVSURFPAC  CS DESKPRO WEB-ESI,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0058,https://ams.navair.navy.mil/procurement/AC93A70A-8A3A-496D-A04F-79B8983EFB05
LRAE Annex 25,59,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092  COMNAVSURFPAC AUDIO VISUAL Material - SEWP (C),SEWP PROCURE MATERIAL COMNAVSURFPAC - SEWP VTC INSTALL NON- CISCO GEAR,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0052,https://ams.navair.navy.mil/procurement/4012C5F3-6483-4EFA-AC24-3BAA9313EC63
LRAE Annex 25,60,LIPTM00395 - MULTI MEDIA  IPT - TPL 22-068/22-069 CISCO PRODUCTS (C),CISCO PRODUCTS FOR INSTALL,LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q3,,New,,,"Charleston, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0061,https://ams.navair.navy.mil/procurement/2EC2D3C9-B396-47C1-AF83-09DC120D7656
LRAE Annex 25,61,LIPTM00132_Naval & Joint Europe_Material for United States European Command (USEUCOM) SITE C_ SEWP (C),"To provide material for United States European Command (USEUCOM) Site C, J2 Conference Rooms Audio Visual Upgrade.",LSUBP00002 - LSUBP00002 - COMMAND OPERATIONS CENTERS DIV HEAD - NIWCLANT,< $2M,Small Business Set-Aside,Fixed-Price,Delivery Order/Task Order,N65236 - NIWCLANT,FY23,Q3,FY23,Q4,,New,,,"NORTH CHARLESTON, SC",541519 - Other Computer Related Services,7G20 - IT AND TELECOM - NETWORK: ANALOG VOICE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),"Brown, Christopher",christopher.m.brown14.civ@us.navy.mil,NAVWAR OSBP,navwarsbo.fct@navy.mil,,,,,,N65236-23-RFPREQ-LSUBP00002-0062,https://ams.navair.navy.mil/procurement/CDC2792A-F0F4-4621-8484-695BA30CDC80
